2020-01-06 07:51:51,651 INFO  com.compuware.unittest.cli.resultchecker.ResultChecker - Archive file: C:\Users\pfhsxk0\.jenkins\workspace\BRASIL_MAINFRAME_CICD\CWKTDB2X_TTT_ISPW_CICD\Unit Test\Output\Last Execution\CWKTDB2X_Scenario.archive 
2020-01-06 07:51:51,651 INFO  com.compuware.unittest.cli.resultchecker.ResultChecker - Output Archive file: C:\Users\pfhsxk0\.jenkins\workspace\BRASIL_MAINFRAME_CICD\CWKTDB2X_TTT_ISPW_CICD\Unit Test\Output\Last Execution\CWKTDB2X_Scenario.archive 
2020-01-06 07:51:51,651 INFO  com.compuware.unittest.cli.resultchecker.ResultChecker - Result file: C:\Users\pfhsxk0\.jenkins\workspace\BRASIL_MAINFRAME_CICD\CWKTDB2X_TTT_ISPW_CICD\Unit Test\Output\.results\CWKTDB2X_Scenario.result 
2020-01-06 07:51:51,651 INFO  com.compuware.unittest.cli.resultchecker.ResultChecker - Report file: C:\Users\pfhsxk0\.jenkins\workspace\BRASIL_MAINFRAME_CICD\CWKTDB2X_TTT_ISPW_CICD\Unit Test\Output\Reports\CWKTDB2X_Scenario.html 
2020-01-06 07:51:51,651 INFO  com.compuware.unittest.cli.resultchecker.ResultChecker - JUnit file: C:\Users\pfhsxk0\.jenkins\workspace\BRASIL_MAINFRAME_CICD\CWKTDB2X_TTT_ISPW_CICD\Unit Test\Output\JUnit\CWKTDB2X_Scenario.xml 
2020-01-06 07:51:51,651 INFO  com.compuware.unittest.cli.resultchecker.ResultChecker - Target encoding: 1047 
2020-01-06 07:51:51,651 INFO  com.compuware.unittest.cli.resultchecker.ResultChecker - File encoding: UTF-8 
2020-01-06 07:51:51,651 INFO  com.compuware.unittest.cli.resultchecker.ResultChecker - Loading archive from: file:/C:/Users/pfhsxk0/.jenkins/workspace/BRASIL_MAINFRAME_CICD/CWKTDB2X_TTT_ISPW_CICD/Unit%20Test/Output/Last%20Execution/CWKTDB2X_Scenario.archive 
2020-01-06 07:51:51,761 INFO  com.compuware.unittest.cli.resultchecker.ResultChecker - Computing results. 
2020-01-06 07:51:51,808 INFO  com.compuware.unittest.eclipse.resultchecker.JexlStubResultchecker - Checking checkconditions for: CWKTDATE com.compuware.unittest.eclipse.core.model.xml.stub.impl.StubDataImpl@648d0e6d (callToken: <unset>, dateTimeType: <unset>, id: Unit%20Test/Stubs/CWKTDB2X_CWKTDATE.stub.0, name: CWKTDATE, selected: true, statementHasParmcount: false) 
2020-01-06 07:51:51,808 INFO  com.compuware.unittest.eclipse.resultchecker.JexlResultchecker - Finished checking 6 checkconditions. 0 error(s), 0 failure(s). 
2020-01-06 07:51:51,808 INFO  com.compuware.unittest.eclipse.resultchecker.JexlStubResultchecker - Checking checkconditions for: CWKTDATE com.compuware.unittest.eclipse.core.model.xml.stub.impl.StubDataImpl@3b27b497 (callToken: <unset>, dateTimeType: <unset>, id: Unit%20Test/Stubs/CWKTDB2X_CWKTDATE.stub.1, name: CWKTDATE, selected: true, statementHasParmcount: false) 
2020-01-06 07:51:51,823 INFO  com.compuware.unittest.eclipse.resultchecker.JexlResultchecker - Finished checking 6 checkconditions. 0 error(s), 0 failure(s). 
2020-01-06 07:51:51,823 INFO  com.compuware.unittest.eclipse.resultchecker.JexlStubResultchecker - Checking checkconditions for: CWKTDATE com.compuware.unittest.eclipse.core.model.xml.stub.impl.StubDataImpl@b1534d3 (callToken: <unset>, dateTimeType: <unset>, id: Unit%20Test/Stubs/CWKTDB2X_CWKTDATE.stub.2, name: CWKTDATE, selected: true, statementHasParmcount: false) 
2020-01-06 07:51:51,823 INFO  com.compuware.unittest.eclipse.resultchecker.JexlResultchecker - Finished checking 6 checkconditions. 0 error(s), 0 failure(s). 
2020-01-06 07:51:51,823 INFO  com.compuware.unittest.eclipse.resultchecker.JexlStubResultchecker - Checking checkconditions for: CWKTDATE com.compuware.unittest.eclipse.core.model.xml.stub.impl.StubDataImpl@3c74aa0d (callToken: <unset>, dateTimeType: <unset>, id: Unit%20Test/Stubs/CWKTDB2X_CWKTDATE.stub.3, name: CWKTDATE, selected: true, statementHasParmcount: false) 
2020-01-06 07:51:51,823 INFO  com.compuware.unittest.eclipse.resultchecker.JexlResultchecker - Finished checking 6 checkconditions. 0 error(s), 0 failure(s). 
